UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,mmcode,VehicleType,RegistrationYear,make,Model,Cylinders,cubiccapacity,kilowatts,bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims,VehicleAge,LossRatio,PremiumRate,HasClaim,ClaimIndicator,Log_TotalPremium,Log_TotalClaims,Log_SumInsured,Log_CalculatedPremiumPerTerm
16822,839,2015-08-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7000.0,Monthly,85.0,,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,0.0,6,0.0,0.0121428571428569,0,0,4.324945617219548,0.0,8.853808274977197,4.454347296253507
13618,335,2014-09-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,5,,0.0006571466666666,0,0,0.0,0.0,8.922791623969637,1.7797880974468352
13618,335,2014-11-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,5,,0.0006571466666666,0,0,0.0,0.0,8.922791623969637,1.7797880974468352
13618,335,2015-01-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,6,,0.0006571466666666,0,0,0.0,0.0,8.922791623969637,1.7797880974468352
16816,839,2014-03-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,3.06817204301,0.0,5,0.0,0.0006571466666666,0,0,1.403193769084076,0.0,8.922791623969637,1.7797880974468352
16816,839,2014-05-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.323333333333,0.0,5,0.0,0.0006571466666666,0,0,1.6720996735587488,0.0,8.922791623969637,1.7797880974468352
16816,839,2014-07-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.323333333333,0.0,5,0.0,0.0006571466666666,0,0,1.6720996735587488,0.0,8.922791623969637,1.7797880974468352
16816,839,2015-02-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Cleaning and Removal of Accident Debris,Cleaning and Removal of Accident Debris,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.323333333333,0.0,6,0.0,0.0006571466666666,0,0,1.6720996735587488,0.0,8.922791623969637,1.7797880974468352
13614,335,2014-11-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,5,,0.0006571466666666,0,0,0.0,0.0,8.922791623969637,1.7797880974468352
13614,335,2015-01-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,0.0,6,,0.0006571466666666,0,0,0.0,0.0,8.922791623969637,1.7797880974468352
16812,839,2014-05-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.323333333333,0.0,5,0.0,0.0006571466666666,0,0,1.6720996735587488,0.0,8.922791623969637,1.7797880974468352
16812,839,2014-07-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.323333333333,0.0,5,0.0,0.0006571466666666,0,0,1.6720996735587488,0.0,8.922791623969637,1.7797880974468352
16812,839,2015-02-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,7500.0,Monthly,4.9286,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,4.323333333333,0.0,6,0.0,0.0006571466666666,0,0,1.6720996735587488,0.0,8.922791623969637,1.7797880974468352
16823,839,2015-03-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,178300.0,Monthly,460.5388,,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,403.981403508772,0.0,6,0.0,0.0025829433538979,0,0,6.003841148790018,0.0,12.09122841236046,6.13456612408172
16823,839,2015-05-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,178300.0,Monthly,460.5388,,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,403.981403508772,0.0,6,0.0,0.0025829433538979,0,0,6.003841148790018,0.0,12.09122841236046,6.13456612408172
16823,839,2015-07-01,False,  ,Individual,Dr,English,Standard Bank,Savings account,Not specified,Not specified,South Africa,Mpumalanga,2410,Transvaal (all except Pretoria),Transvaal South East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,2010-10-01,,Yes,No,178300.0,,,,,,,178300.0,Monthly,460.5388,,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,403.981403508772,0.0,6,0.0,0.0025829433538979,0,0,6.003841148790018,0.0,12.09122841236046,6.13456612408172
125170,10623,2015-06-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1852,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,22045520.0,Passenger Vehicle,2011,FORD,FIESTA 1.6 SPORT 5Dr,4.0,1596.0,88.0,H/B,5.0,2010-11-01,140400.0,Yes,No,140400.0,,,,,,,5000000.0,Monthly,1.2378,,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,1.085789473684,0.0,4,0.0,2.475600000000001e-07,0,0,0.7351474280358022,0.0,15.424948670398354,0.8054932403914837
125170,10623,2015-08-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1852,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,22045520.0,Passenger Vehicle,2011,FORD,FIESTA 1.6 SPORT 5Dr,4.0,1596.0,88.0,H/B,5.0,2010-11-01,140400.0,Yes,No,140400.0,,,,,,,5000000.0,Monthly,1.2378,,Passenger Liability,Passenger Liability,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,1.085789473684,0.0,4,0.0,2.475600000000001e-07,0,0,0.7351474280358022,0.0,15.424948670398354,0.8054932403914837
46217,4044,2014-07-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,0.01,Monthly,18.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,3,,1799.9999820000005,0,0,0.0,0.0,0.009950330853168,2.9444389791664403
46223,4044,2014-08-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,0.01,Monthly,25.0,,Roadside Assistance,Roadside Assistance,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,3,,2499.999975,0,0,0.0,0.0,0.009950330853168,3.258096538021482
46212,4044,2014-08-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,7500.0,Monthly,4.5153,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,3,,0.0006020399999999,0,0,0.0,0.0,8.922791623969637,1.7075260483248187
46212,4044,2014-10-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,7500.0,Monthly,4.5153,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,3,,0.0006020399999999,0,0,0.0,0.0,8.922791623969637,1.7075260483248187
46212,4044,2014-12-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,7500.0,Monthly,4.5153,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,3,,0.0006020399999999,0,0,0.0,0.0,8.922791623969637,1.7075260483248187
46212,4044,2015-03-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,7500.0,Monthly,4.5153,,Emergency Charges,Emergency Charges,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,4,,0.0006020399999999,0,0,0.0,0.0,8.922791623969637,1.7075260483248187
46222,4044,2014-09-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,208800.0,Monthly,891.8912,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,3,,0.004271509578544,0,0,0.0,0.0,12.249136924251182,6.79446473694767
46222,4044,2014-11-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,208800.0,Monthly,891.8912,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,3,,0.004271509578544,0,0,0.0,0.0,12.249136924251182,6.79446473694767
46222,4044,2015-01-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,208800.0,Monthly,891.8912,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,4,,0.004271509578544,0,0,0.0,0.0,12.249136924251182,6.79446473694767
46222,4044,2015-04-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,208800.0,Monthly,891.8912,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,4,,0.004271509578544,0,0,0.0,0.0,12.249136924251182,6.79446473694767
46222,4044,2015-06-01,False,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,1982,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,4042080.0,Passenger Vehicle,2011,AUDI,A4 1.8T ATTRACTION (B8),4.0,1781.0,118.0,S/D,4.0,2008-08-01,,Yes,No,208800.0,,,,,,,208800.0,Monthly,891.8912,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,0.0,4,,0.004271509578544,0,0,0.0,0.0,12.249136924251182,6.79446473694767
87137,7493,2014-11-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,65030720.0,Passenger Vehicle,2006,VOLVO,S40 T5 A/T,5.0,2521.0,162.0,S/D,4.0,2004-05-01,,Yes,No,86300.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,8,0.0,2499.999975,0,0,3.1324384457896497,0.0,0.009950330853168,3.258096538021482
87137,7493,2015-01-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,65030720.0,Passenger Vehicle,2006,VOLVO,S40 T5 A/T,5.0,2521.0,162.0,S/D,4.0,2004-05-01,,Yes,No,86300.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,9,0.0,2499.999975,0,0,3.1324384457896497,0.0,0.009950330853168,3.258096538021482
87137,7493,2015-04-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,65030720.0,Passenger Vehicle,2006,VOLVO,S40 T5 A/T,5.0,2521.0,162.0,S/D,4.0,2004-05-01,,Yes,No,86300.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,9,0.0,2499.999975,0,0,3.1324384457896497,0.0,0.009950330853168,3.258096538021482
87137,7493,2015-06-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,65030720.0,Passenger Vehicle,2006,VOLVO,S40 T5 A/T,5.0,2521.0,162.0,S/D,4.0,2004-05-01,,Yes,No,86300.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,9,0.0,2499.999975,0,0,3.1324384457896497,0.0,0.009950330853168,3.258096538021482
87137,7493,2015-08-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,65030720.0,Passenger Vehicle,2006,VOLVO,S40 T5 A/T,5.0,2521.0,162.0,S/D,4.0,2004-05-01,,Yes,No,86300.0,,,,,,,0.01,Monthly,25.0,,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,0.0,9,0.0,2499.999975,0,0,3.1324384457896497,0.0,0.009950330853168,3.258096538021482
87134,7493,2015-02-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,65030720.0,Passenger Vehicle,2006,VOLVO,S40 T5 A/T,5.0,2521.0,162.0,S/D,4.0,2004-05-01,,Yes,No,86300.0,,,,,,,3500.0,Monthly,0.9584,,Signage and Vehicle Wraps,Signage and Vehicle Wraps,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.840701754385,0.0,9,0.0,0.0002738285714285,0,0,0.6101468871635987,0.0,8.160803920954665,0.6721278133358699
87119,7492,2014-10-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,50605200.0,Passenger Vehicle,2006,PROTON,SAVVY 1.2 SPORT,4.0,1149.0,55.0,H/B,5.0,2006-02-01,,Yes,No,48100.0,,,,,,,5000.0,Monthly,1.2684,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.538370118845,0.0,8,0.0,0.0002536799999999,0,0,0.4307234915761027,0.0,8.517393171418904,0.8190747371577359
87119,7492,2014-12-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,50605200.0,Passenger Vehicle,2006,PROTON,SAVVY 1.2 SPORT,4.0,1149.0,55.0,H/B,5.0,2006-02-01,,Yes,No,48100.0,,,,,,,5000.0,Monthly,1.2684,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,1.112631578947,0.0,8,0.0,0.0002536799999999,0,0,0.7479343642015772,0.0,8.517393171418904,0.8190747371577359
87119,7492,2015-03-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,50605200.0,Passenger Vehicle,2006,PROTON,SAVVY 1.2 SPORT,4.0,1149.0,55.0,H/B,5.0,2006-02-01,,Yes,No,48100.0,,,,,,,5000.0,Monthly,1.2684,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,1.112631578947,0.0,9,0.0,0.0002536799999999,0,0,0.7479343642015772,0.0,8.517393171418904,0.8190747371577359
87119,7492,2015-05-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,50605200.0,Passenger Vehicle,2006,PROTON,SAVVY 1.2 SPORT,4.0,1149.0,55.0,H/B,5.0,2006-02-01,,Yes,No,48100.0,,,,,,,5000.0,Monthly,1.2684,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,1.112631578947,0.0,9,0.0,0.0002536799999999,0,0,0.7479343642015772,0.0,8.517393171418904,0.8190747371577359
87119,7492,2015-07-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,50605200.0,Passenger Vehicle,2006,PROTON,SAVVY 1.2 SPORT,4.0,1149.0,55.0,H/B,5.0,2006-02-01,,Yes,No,48100.0,,,,,,,5000.0,Monthly,1.2684,,Keys and Alarms,Keys and Alarms,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,1.112631578947,0.0,9,0.0,0.0002536799999999,0,0,0.7479343642015772,0.0,8.517393171418904,0.8190747371577359
87130,7492,2015-02-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,50605200.0,Passenger Vehicle,2006,PROTON,SAVVY 1.2 SPORT,4.0,1149.0,55.0,H/B,5.0,2006-02-01,,Yes,No,48100.0,,,,,,,48100.0,Monthly,292.9039,,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,256.933245614035,0.0,9,0.0,0.0060894781704781,0,0,5.552700813513088,0.0,10.781058245898532,5.683252843156495
87122,7492,2015-02-01,True,  ,Close Corporation,Mr,English,First National Bank,Current account,Not specified,Not specified,South Africa,Gauteng,2007,Johannesburg,Johannesburg,Mobility - Motor,50605200.0,Passenger Vehicle,2006,PROTON,SAVVY 1.2 SPORT,4.0,1149.0,55.0,H/B,5.0,2006-02-01,,Yes,No,48100.0,,,,,,,500000.0,Monthly,31.7105,,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,27.816228070175,0.0,9,0.0,6.342099999999999e-05,0,0,3.360938703108519,0.0,13.122365377402328,3.4876961272787725
